Name,lon,lat
aoi_62,2.0778769,41.3570941
aoi_62,2.0791858,41.3574484
aoi_62,2.0797008,41.3577383
aoi_62,2.080087,41.3578511
aoi_62,2.0805591,41.357996
aoi_62,2.0807951,41.3582537
aoi_62,2.0800441,41.3590751
aoi_62,2.0805161,41.3593973
aoi_62,2.0805805,41.3595744
aoi_62,2.0809453,41.3595744
aoi_62,2.0810311,41.359816
aoi_62,2.0813959,41.3600737
aoi_62,2.0810526,41.3603797
aoi_62,2.0807307,41.3612172
aoi_62,2.0811599,41.3614265
aoi_62,2.0809668,41.362103
aoi_62,2.080602,41.3620868
aoi_62,2.0804089,41.3622962
aoi_62,2.0797651,41.3621191
aoi_62,2.0783275,41.3623445
aoi_62,2.0786708,41.363037
aoi_62,2.0777696,41.3631176
aoi_62,2.0774906,41.3625539
aoi_62,2.0764821,41.362731
aoi_62,2.0761817,41.3629243
aoi_62,2.0762461,41.3631176
aoi_62,2.0765894,41.3635685
aoi_62,2.0773619,41.3642932
aoi_62,2.0767825,41.3643898
aoi_62,2.0766108,41.364261
aoi_62,2.0767611,41.364728
aoi_62,2.0765465,41.3649213
aoi_62,2.0757955,41.3650501
aoi_63,2.1515653,41.3765425
aoi_63,2.1507928,41.3760594
aoi_63,2.1519516,41.3752704
aoi_63,2.1523593,41.3755925
aoi_63,2.1520588,41.3758179
aoi_63,2.1518228,41.3757052
aoi_63,2.1516941,41.375834
aoi_63,2.1521447,41.3761882
aoi_63,2.1515653,41.3765425
aoi_64,2.1312883,41.3758687
aoi_64,2.131224,41.3754178
aoi_64,2.1315673,41.3754017
aoi_64,2.1316102,41.3749831
aoi_64,2.1322754,41.3750958
aoi_64,2.1326831,41.3745483
aoi_64,2.1330049,41.3744839
aoi_64,2.1331122,41.3742424
aoi_64,2.1335414,41.3740331
aoi_64,2.1340993,41.3740492
aoi_64,2.1344426,41.3741297
aoi_64,2.1347216,41.3742585
aoi_64,2.134979,41.3747255
aoi_64,2.1342924,41.3747738
aoi_64,2.1341637,41.3750153
aoi_64,2.1348288,41.3749348
aoi_64,2.1351078,41.3750475
aoi_64,2.1359232,41.3749187
aoi_64,2.137039,41.3750153
aoi_64,2.1370175,41.3748221
aoi_64,2.1386483,41.3749831
aoi_64,2.1386483,41.3746932
aoi_64,2.1393564,41.3747255
aoi_64,2.1394422,41.3744034
aoi_64,2.1400001,41.3744678
aoi_64,2.1401074,41.3743229
aoi_64,2.1404293,41.3744034
aoi_64,2.1405366,41.3746449
aoi_64,2.1404508,41.3749026
aoi_64,2.1409014,41.3749348
aoi_64,2.1416738,41.3749026
aoi_64,2.1424034,41.3745966
aoi_64,2.142618,41.3745161
aoi_64,2.1425965,41.3749831
aoi_64,2.1432617,41.3748865
aoi_64,2.1433046,41.3745966
aoi_64,2.1443346,41.3745966
aoi_64,2.1443775,41.3747738
aoi_64,2.1446565,41.3748543
aoi_64,2.146137,41.3747899
aoi_64,2.1463302,41.3746127
aoi_64,2.1464804,41.374661
aoi_64,2.1465876,41.3747738
aoi_64,2.1467808,41.374661
aoi_64,2.1472743,41.3747255
aoi_64,2.1473601,41.3743873
aoi_64,2.1475962,41.3740814
aoi_64,2.1480039,41.3742102
aoi_64,2.1477893,41.3744517
aoi_64,2.1478322,41.374661
aoi_64,2.1480039,41.3748382
aoi_64,2.1483901,41.3748382
aoi_64,2.1486905,41.3754822
aoi_64,2.1485188,41.3758848
aoi_64,2.1482828,41.3760297
aoi_64,2.1479609,41.3759975
aoi_64,2.1475747,41.3756755
aoi_64,2.1474889,41.3755305
aoi_64,2.1472743,41.3756916
aoi_64,2.1470383,41.3758848
aoi_64,2.1463087,41.3756594
aoi_64,2.1457937,41.3756755
aoi_64,2.1457293,41.3755305
aoi_64,2.1452787,41.3755788
aoi_64,2.1449998,41.3757882
aoi_64,2.1447637,41.3757882
aoi_64,2.1447852,41.3755788
aoi_64,2.1443775,41.3755788
aoi_64,2.1437982,41.376078
aoi_64,2.1432832,41.3758204
aoi_64,2.1430257,41.3756594
aoi_64,2.142854,41.3753856
aoi_64,2.1425751,41.3756111
aoi_64,2.1409657,41.3756755
aoi_64,2.1409657,41.3759653
aoi_64,2.1405151,41.3760297
aoi_64,2.1400216,41.3760941
aoi_64,2.1400216,41.3756594
aoi_64,2.1397427,41.375756
aoi_64,2.1390989,41.3757882
aoi_64,2.1390989,41.3759492
aoi_64,2.1394637,41.375917
aoi_64,2.139571,41.3765127
aoi_64,2.13882,41.3765288
aoi_64,2.1388843,41.3773661
aoi_64,2.1379187,41.3773661
aoi_64,2.1377471,41.3766415
aoi_64,2.1378544,41.3759975
aoi_64,2.1379617,41.3757399
aoi_64,2.1376827,41.375756
aoi_64,2.1376827,41.3759331
aoi_64,2.1373179,41.3758848
aoi_64,2.1372965,41.3757077
aoi_64,2.1369961,41.3757077
aoi_64,2.1366742,41.3759653
aoi_64,2.1361592,41.3759009
aoi_64,2.1338203,41.3758687
aoi_64,2.1336058,41.3762068
aoi_64,2.1330264,41.3761907
aoi_64,2.1329191,41.3758848
aoi_64,2.1312883,41.3758687
aoi_65,2.1300148,41.3758156
aoi_65,2.1297573,41.3759605
aoi_65,2.1292637,41.3759766
aoi_65,2.128899,41.3757995
aoi_65,2.1287058,41.3760732
aoi_65,2.1284698,41.3760732
aoi_65,2.1282767,41.3759766
aoi_65,2.1281265,41.3761215
aoi_65,2.1276115,41.3760732
aoi_65,2.1276759,41.3759122
aoi_65,2.1275042,41.3758639
aoi_65,2.127354,41.3760732
aoi_65,2.1269678,41.3759444
aoi_65,2.1259807,41.3770232
aoi_65,2.1264528,41.3772003
aoi_65,2.126839,41.3775545
aoi_65,2.1287702,41.3785367
aoi_65,2.1289419,41.3782952
aoi_65,2.1292208,41.3784401
aoi_65,2.1287058,41.3795833
aoi_65,2.1278046,41.3790358
aoi_65,2.1276115,41.3791485
aoi_65,2.1266674,41.3786172
aoi_65,2.1266674,41.378424
aoi_65,2.1259163,41.3780054
aoi_65,2.1255301,41.3786333
aoi_65,2.1253799,41.3785528
aoi_65,2.125058,41.3787782
aoi_65,2.1244572,41.3783435
aoi_65,2.1251224,41.3775706
aoi_65,2.1248864,41.3775384
aoi_65,2.1243714,41.3782791
aoi_65,2.1240281,41.3786494
aoi_65,2.1232556,41.378263
aoi_65,2.1235989,41.3779249
aoi_65,2.1232127,41.3777478
aoi_65,2.1233843,41.377313
aoi_65,2.1236847,41.3771037
aoi_65,2.1239208,41.3772486
aoi_65,2.1240066,41.3770232
aoi_65,2.1239852,41.3768139
aoi_65,2.1235131,41.3766046
aoi_65,2.123041,41.3771037
aoi_65,2.1217536,41.3764597
aoi_65,2.1217536,41.3762342
aoi_65,2.1218179,41.3759283
aoi_65,2.1214746,41.3759122
aoi_65,2.1212815,41.3757995
aoi_65,2.1214532,41.3754614
aoi_65,2.1217965,41.3753325
aoi_65,2.1224187,41.3752842
aoi_65,2.1234058,41.3752681
aoi_65,2.1241354,41.3752842
aoi_65,2.1243499,41.3751715
aoi_65,2.1257232,41.375252
aoi_65,2.1257661,41.3751071
aoi_65,2.1260451,41.3745919
aoi_65,2.126324,41.3743503
aoi_65,2.1280407,41.3749783
aoi_65,2.1284698,41.3750266
aoi_65,2.1289848,41.3751554
aoi_65,2.1294998,41.3750749
aoi_65,2.129886,41.3751554
aoi_65,2.1297573,41.3755419
aoi_65,2.1300577,41.3755419
aoi_65,2.1300148,41.3758156
aoi_66,2.1198319,41.3775029
aoi_66,2.1195101,41.3772774
aoi_66,2.1193813,41.3771164
aoi_66,2.1191238,41.3770198
aoi_66,2.1193384,41.3767139
aoi_66,2.1196174,41.3762952
aoi_66,2.119038,41.3762308
aoi_66,2.1186089,41.3761342
aoi_66,2.1186089,41.3759249
aoi_66,2.1176647,41.3756512
aoi_66,2.1178578,41.3752325
aoi_66,2.1176433,41.3751681
aoi_66,2.1178149,41.3748944
aoi_66,2.1180295,41.3748461
aoi_66,2.1183943,41.3742664
aoi_66,2.1186947,41.3738478
aoi_66,2.1182655,41.3736707
aoi_66,2.1179651,41.3737512
aoi_66,2.1179437,41.3735579
aoi_66,2.1181368,41.3731554
aoi_66,2.118287,41.3731715
aoi_66,2.1185445,41.3728494
aoi_66,2.1190166,41.3731554
aoi_66,2.1193384,41.3726884
aoi_66,2.1189522,41.3725274
aoi_66,2.1199607,41.3715451
aoi_66,2.121334,41.3723825
aoi_66,2.120583,41.3735901
aoi_66,2.1212696,41.3739283
aoi_66,2.1218919,41.3741376
aoi_66,2.1216129,41.374508
aoi_66,2.1220206,41.3747334
aoi_66,2.1218061,41.3748622
aoi_66,2.1219563,41.374991
aoi_66,2.1212696,41.375458
aoi_66,2.1209907,41.3755224
aoi_66,2.1211409,41.3760054
aoi_66,2.1206688,41.3765207
aoi_66,2.1207117,41.3766817
aoi_66,2.1205401,41.3768105
aoi_66,2.1207332,41.3769071
aoi_66,2.1203469,41.3772774
aoi_66,2.1201324,41.3772291
aoi_66,2.1198319,41.3775029
aoi_67,2.0555673,41.3701362
aoi_67,2.0541082,41.3693633
aoi_67,2.0552884,41.368075
aoi_67,2.0554386,41.3674953
aoi_67,2.0547305,41.3670766
aoi_67,2.0549665,41.3668189
aoi_67,2.055503,41.3669961
aoi_67,2.0562754,41.3663841
aoi_67,2.0556317,41.3660459
aoi_67,2.0553313,41.3658849
aoi_67,2.0560823,41.364967
aoi_67,2.0564256,41.3646288
aoi_67,2.057241,41.3651441
aoi_67,2.0566188,41.3656755
aoi_67,2.0568119,41.365901
aoi_67,2.0573054,41.3654179
aoi_67,2.0593653,41.3648381
aoi_67,2.0605884,41.3660942
aoi_67,2.0608674,41.3658044
aoi_67,2.0619617,41.3665129
aoi_67,2.0606313,41.3678657
aoi_67,2.0607172,41.368075
aoi_67,2.0604168,41.3682683
aoi_67,2.0599232,41.3684132
aoi_67,2.059022,41.3679462
aoi_67,2.0586358,41.3679301
aoi_67,2.0578204,41.3689446
aoi_67,2.0563398,41.368236
aoi_67,2.0563827,41.3698786
aoi_67,2.0562111,41.3700396
aoi_67,2.0557605,41.3698142
aoi_67,2.0555673,41.3701362
aoi_68,2.2121522,41.4504815
aoi_68,2.2121092,41.4502563
aoi_68,2.2124955,41.4501759
aoi_68,2.2126028,41.4503528
aoi_68,2.2121522,41.4504815
aoi_69,2.0458617,41.3830631
aoi_69,2.0441236,41.3827733
aoi_69,2.0439734,41.3820649
aoi_69,2.0436945,41.3821454
aoi_69,2.0432653,41.3821132
aoi_69,2.0432653,41.3817912
aoi_69,2.042686,41.3822581
aoi_69,2.0418062,41.3820005
aoi_69,2.042407,41.3811311
aoi_69,2.0429006,41.3813243
aoi_69,2.0432868,41.3810989
aoi_69,2.043437,41.3806481
aoi_69,2.0435228,41.3803583
aoi_69,2.0420637,41.3797465
aoi_69,2.0422568,41.379199
aoi_69,2.0439734,41.3798753
aoi_69,2.0438232,41.3801329
aoi_69,2.0442095,41.3802939
aoi_69,2.0439949,41.3805193
aoi_69,2.0443597,41.3805515
aoi_69,2.0449819,41.3798753
aoi_69,2.0455613,41.3795533
aoi_69,2.0464411,41.3792312
aoi_69,2.0472994,41.379038
aoi_69,2.0479217,41.3790541
aoi_69,2.0483293,41.3801329
aoi_69,2.0482864,41.3820166
aoi_69,2.0477714,41.382081
aoi_69,2.0473852,41.3820488
aoi_69,2.0471921,41.3816302
aoi_69,2.0462909,41.3816785
aoi_69,2.0462694,41.3812921
aoi_69,2.0456257,41.3813887
aoi_69,2.0458188,41.3818717
aoi_69,2.0459261,41.3823225
aoi_69,2.0462694,41.3829182
aoi_69,2.0458617,41.3830631
aoi_70,2.2060184,41.4545516
aoi_70,2.2059111,41.4540691
aoi_70,2.2061257,41.4537796
aoi_70,2.2060613,41.4535545
aoi_70,2.2064046,41.4531846
aoi_70,2.2065763,41.4526539
aoi_70,2.2052674,41.4524609
aoi_70,2.2052674,41.4522518
aoi_70,2.2047953,41.4520266
aoi_70,2.2056322,41.4514798
aoi_70,2.2058897,41.4511903
aoi_70,2.2058038,41.4509652
aoi_70,2.2059969,41.4507883
aoi_70,2.2062973,41.4508526
aoi_70,2.2065334,41.450161
aoi_70,2.2066621,41.4500002
aoi_70,2.2067265,41.4498072
aoi_70,2.2064905,41.4497268
aoi_70,2.2067265,41.4495659
aoi_70,2.2061686,41.4493408
aoi_70,2.2062973,41.4490191
aoi_70,2.2068552,41.4491799
aoi_70,2.2072844,41.4486009
aoi_70,2.2066407,41.4483114
aoi_70,2.2068982,41.448038
aoi_70,2.2071557,41.4481345
aoi_70,2.2071127,41.4483758
aoi_70,2.2072844,41.448424
aoi_70,2.2074775,41.448038
aoi_70,2.2076277,41.4475072
aoi_70,2.2073059,41.4474911
aoi_70,2.2068123,41.4474268
aoi_70,2.2062544,41.447089
aoi_70,2.2058253,41.4470569
aoi_70,2.2059755,41.4472981
aoi_70,2.2058253,41.447459
aoi_70,2.2053747,41.4472981
aoi_70,2.205954,41.4465904
aoi_70,2.2076492,41.4446121
aoi_70,2.2098379,41.445175
aoi_70,2.2105245,41.4456254
aoi_70,2.2108678,41.4456254
aoi_70,2.2112112,41.4453841
aoi_70,2.2123484,41.446124
aoi_70,2.2122626,41.4463974
aoi_70,2.211533,41.4462527
aoi_70,2.2114901,41.4469443
aoi_70,2.2111897,41.4473303
aoi_70,2.2109966,41.4479576
aoi_70,2.211812,41.4481827
aoi_70,2.2121338,41.4481667
aoi_70,2.2122411,41.4483436
aoi_70,2.2129492,41.4485527
aoi_70,2.2136788,41.4486653
aoi_70,2.2134428,41.4493408
aoi_70,2.2130565,41.4495659
aoi_70,2.2126703,41.4494051
aoi_70,2.2125415,41.4491638
aoi_70,2.211297,41.4493408
aoi_70,2.2113828,41.4496463
aoi_70,2.2115759,41.4496142
aoi_70,2.2116832,41.4499358
aoi_70,2.2113828,41.4499519
aoi_70,2.2116403,41.450547
aoi_70,2.2113614,41.4506596
aoi_70,2.2117476,41.4514155
aoi_70,2.210267,41.4522679
aoi_70,2.2091727,41.4526539
aoi_70,2.2096447,41.4532328
aoi_70,2.2089152,41.4535545
aoi_70,2.2084002,41.4537796
aoi_70,2.2074346,41.4537796
aoi_70,2.2070913,41.4537153
aoi_70,2.2073917,41.454037
aoi_70,2.2069411,41.4542299
aoi_70,2.2069411,41.454439
aoi_70,2.2065334,41.4545677
aoi_70,2.2060184,41.4545516
aoi_71,2.212607,41.4474569
aoi_71,2.2128001,41.4471674
aoi_71,2.2132507,41.44728
aoi_71,2.2131864,41.4474569
aoi_71,2.2132293,41.4476017
aoi_71,2.2126285,41.4475695
aoi_71,2.212607,41.4474569
aoi_72,2.2128001,41.4512982
aoi_72,2.2131649,41.4502849
aoi_72,2.2133366,41.4500598
aoi_72,2.2134653,41.4498989
aoi_72,2.2134438,41.4496738
aoi_72,2.2137013,41.4495612
aoi_72,2.2139588,41.4487892
aoi_72,2.2136788,41.4486653
aoi_72,2.2141305,41.4480493
aoi_72,2.2131649,41.447985
aoi_72,2.2132293,41.4476017
aoi_72,2.2143451,41.446071
aoi_72,2.2151605,41.4462319
aoi_72,2.2155252,41.4463284
aoi_72,2.2156325,41.4464892
aoi_72,2.2160831,41.4465375
aoi_72,2.2160188,41.4467787
aoi_72,2.215654,41.4469556
aoi_72,2.2153965,41.447406
aoi_72,2.2155467,41.4476794
aoi_72,2.2159759,41.4478885
aoi_72,2.2170702,41.4482584
aoi_72,2.2178856,41.4470361
aoi_72,2.2184649,41.4473577
aoi_72,2.2189156,41.4469878
aoi_72,2.2200314,41.4477759
aoi_72,2.2197095,41.4481298
aoi_72,2.2200743,41.4484193
aoi_72,2.2202459,41.448371
aoi_72,2.2209755,41.4488696
aoi_72,2.2200957,41.4495612
aoi_72,2.2199884,41.4498185
aoi_72,2.2203318,41.4496094
aoi_72,2.2206322,41.4498185
aoi_72,2.2208038,41.4497381
aoi_72,2.2218982,41.4507192
aoi_72,2.2220913,41.4505744
aoi_72,2.222735,41.4511856
aoi_72,2.221984,41.451652
aoi_72,2.2221342,41.4517967
aoi_72,2.2214905,41.4521827
aoi_72,2.2199455,41.4509122
aoi_72,2.2199884,41.4511856
aoi_72,2.220203,41.4514751
aoi_72,2.2204391,41.4516842
aoi_72,2.2206536,41.4518611
aoi_72,2.2210184,41.4520058
aoi_72,2.221233,41.4521023
aoi_72,2.2206107,41.4525365
aoi_72,2.2203747,41.4524079
aoi_72,2.2200957,41.4526491
aoi_72,2.2199026,41.4525687
aoi_72,2.2193662,41.4528582
aoi_72,2.2188512,41.4523757
aoi_72,2.2186795,41.4521988
aoi_72,2.219216,41.4518611
aoi_72,2.2185508,41.4517646
aoi_72,2.2184006,41.4519254
aoi_72,2.2182075,41.4519093
aoi_72,2.2175852,41.4518932
aoi_72,2.2168342,41.4518932
aoi_72,2.2161046,41.4517324
aoi_72,2.2157398,41.4515877
aoi_72,2.2154394,41.4516681
aoi_72,2.2152678,41.4514268
aoi_72,2.2151819,41.4515877
aoi_72,2.214903,41.4514912
aoi_72,2.2143022,41.4513786
aoi_72,2.2144094,41.4511695
aoi_72,2.2140232,41.4511052
aoi_72,2.2137872,41.4513786
aoi_72,2.2128001,41.4512982
aoi_73,2.2202039,41.4355715
aoi_73,2.2195173,41.4352176
aoi_73,2.2192169,41.4352337
aoi_73,2.2190881,41.435105
aoi_73,2.2191525,41.434928
aoi_73,2.218616,41.4347189
aoi_73,2.21838,41.434751
aoi_73,2.217629,41.4344132
aoi_73,2.2176505,41.4342523
aoi_73,2.2171569,41.4340271
aoi_73,2.2169638,41.4343328
aoi_73,2.2162128,41.4339306
aoi_73,2.2166419,41.4336732
aoi_73,2.2159982,41.4333675
aoi_73,2.215612,41.4330136
aoi_73,2.2149468,41.4331745
aoi_73,2.2146249,41.4329814
aoi_73,2.2143245,41.432531
aoi_73,2.214818,41.4322897
aoi_73,2.2148824,41.4324184
aoi_73,2.2152901,41.4322414
aoi_73,2.2154403,41.4322092
aoi_73,2.2147108,41.4314853
aoi_73,2.2149897,41.4313566
aoi_73,2.214818,41.4312118
aoi_73,2.215333,41.4307774
aoi_73,2.2155476,41.431067
aoi_73,2.2163201,41.4307292
aoi_73,2.2166205,41.4309866
aoi_73,2.2168136,41.4308579
aoi_73,2.2165347,41.4306165
aoi_73,2.2170282,41.4302787
aoi_73,2.2167063,41.4299408
aoi_73,2.2170926,41.4296834
aoi_73,2.2172857,41.429796
aoi_73,2.2175002,41.429603
aoi_73,2.2176934,41.4297317
aoi_73,2.2183156,41.4294904
aoi_73,2.2189594,41.4302787
aoi_73,2.2191096,41.4301661
aoi_73,2.2187233,41.4296834
aoi_73,2.218895,41.429603
aoi_73,2.2187233,41.4293456
aoi_73,2.2189165,41.429249
aoi_73,2.2191954,41.4291847
aoi_73,2.2196889,41.4283159
aoi_73,2.2204185,41.4287986
aoi_73,2.2214055,41.4297317
aoi_73,2.2217703,41.4301822
aoi_73,2.2206974,41.4315496
aoi_73,2.2204829,41.4314853
aoi_73,2.2200537,41.4319679
aoi_73,2.2193671,41.4323219
aoi_73,2.2212124,41.4333193
aoi_73,2.2216416,41.432901
aoi_73,2.2223711,41.4333675
aoi_73,2.2216416,41.4342523
aoi_73,2.2212983,41.4342363
aoi_73,2.2202039,41.4355715
aoi_74,2.2149682,41.4323058
aoi_74,2.214582,41.4319358
aoi_74,2.2148395,41.4317588
aoi_74,2.2152901,41.4322414
aoi_74,2.2149682,41.4323058
aoi_75,2.2206331,41.428332
aoi_75,2.2211266,41.4279941
aoi_75,2.2217489,41.4285733
aoi_75,2.2220707,41.4284607
aoi_75,2.2222424,41.4287342
aoi_75,2.2220493,41.4288951
aoi_75,2.2218776,41.4290882
aoi_75,2.221663,41.4293295
aoi_75,2.2206331,41.428332
aoi_76,2.2312761,41.435668
aoi_76,2.2301388,41.4347189
aoi_76,2.2309971,41.4341236
aoi_76,2.2308255,41.4339789
aoi_76,2.2314907,41.4335445
aoi_76,2.2309757,41.4330458
aoi_76,2.231083,41.4329171
aoi_76,2.2303963,41.4323701
aoi_76,2.2301388,41.4322092
aoi_76,2.2305036,41.4318392
aoi_76,2.2299028,41.4313888
aoi_76,2.2304607,41.4310831
aoi_76,2.2306109,41.431244
aoi_76,2.2311688,41.4308096
aoi_76,2.2305894,41.4304235
aoi_76,2.2311044,41.4300213
aoi_76,2.2313404,41.4302626
aoi_76,2.2315121,41.43015
aoi_76,2.2316838,41.430327
aoi_76,2.231834,41.4302143
aoi_76,2.231319,41.4298443
aoi_76,2.2315979,41.429603
aoi_76,2.23207,41.4299408
aoi_76,2.232585,41.429603
aoi_76,2.2324133,41.4294743
aoi_76,2.2333146,41.4288468
aoi_76,2.2337652,41.4291364
aoi_76,2.2333146,41.429603
aoi_76,2.2335291,41.4298604
aoi_76,2.2331429,41.4301822
aoi_76,2.2336793,41.4307452
aoi_76,2.2340012,41.4305361
aoi_76,2.2343016,41.4307774
aoi_76,2.2345376,41.4306809
aoi_76,2.2355462,41.4316783
aoi_76,2.2358251,41.4315979
aoi_76,2.236147,41.4313727
aoi_76,2.236383,41.4316783
aoi_76,2.2365332,41.4320805
aoi_76,2.2359753,41.4324023
aoi_76,2.2362543,41.4326597
aoi_76,2.2356749,41.433078
aoi_76,2.235868,41.4332549
aoi_76,2.2361255,41.4331262
aoi_76,2.2371126,41.4341397
aoi_76,2.235632,41.4350406
aoi_76,2.235353,41.434735
aoi_76,2.2350955,41.4348315
aoi_76,2.2347093,41.4343971
aoi_76,2.234881,41.4342684
aoi_76,2.2347093,41.434011
aoi_76,2.2342158,41.434365
aoi_76,2.2340441,41.4342202
aoi_76,2.2334433,41.4345741
aoi_76,2.2332073,41.4343971
aoi_76,2.2326923,41.4347671
aoi_76,2.2329712,41.4350084
aoi_76,2.2327567,41.4352176
aoi_76,2.2330356,41.4354589
aoi_76,2.2325635,41.4357163
aoi_76,2.23207,41.4352015
aoi_76,2.2312761,41.435668
aoi_77,2.2422717,41.4414187
aoi_77,2.2419928,41.4410487
aoi_77,2.2413491,41.4415313
aoi_77,2.2408341,41.4411935
aoi_77,2.2422503,41.4402444
aoi_77,2.242658,41.4405179
aoi_77,2.2438167,41.4398745
aoi_77,2.2442888,41.4404214
aoi_77,2.2428296,41.44129
aoi_77,2.2422717,41.4414187
aoi_78,2.2444209,41.4398862
aoi_78,2.2439488,41.4392428
aoi_78,2.2437343,41.4393393
aoi_78,2.2436484,41.4390497
aoi_78,2.2434553,41.4390819
aoi_78,2.2432837,41.4388567
aoi_78,2.2436055,41.438728
aoi_78,2.2435411,41.4385189
aoi_78,2.2432837,41.4386476
aoi_78,2.2430262,41.4383741
aoi_78,2.2427258,41.4385511
aoi_78,2.2423824,41.4380685
aoi_78,2.2421893,41.4376502
aoi_78,2.242876,41.4374733
aoi_78,2.2433909,41.4380524
aoi_78,2.243863,41.4378111
aoi_78,2.2441205,41.4378755
aoi_78,2.243863,41.4380524
aoi_78,2.2448286,41.4396771
aoi_78,2.2444209,41.4398862
aoi_79,2.2423729,41.4481005
aoi_79,2.2419223,41.4477466
aoi_79,2.2416648,41.4474893
aoi_79,2.2414288,41.4472159
aoi_79,2.2408494,41.4468459
aoi_79,2.2405061,41.4465886
aoi_79,2.2400984,41.446862
aoi_79,2.2397765,41.4466207
aoi_79,2.2393474,41.4468298
aoi_79,2.2391113,41.4467012
aoi_79,2.2393688,41.4464921
aoi_79,2.2391757,41.4463473
aoi_79,2.2399267,41.4459613
aoi_79,2.2390899,41.4454144
aoi_79,2.2410425,41.4437416
aoi_79,2.2425875,41.4450927
aoi_79,2.2420939,41.4454466
aoi_79,2.2424802,41.4458165
aoi_79,2.243596,41.444948
aoi_79,2.2440895,41.4452214
aoi_79,2.2447547,41.4458165
aoi_79,2.2450336,41.4460739
aoi_79,2.2444114,41.4465725
aoi_79,2.2434672,41.4459774
aoi_79,2.2430166,41.4463473
aoi_79,2.244583,41.4475214
aoi_79,2.2438749,41.4482131
aoi_79,2.2436818,41.4484221
aoi_79,2.2429308,41.4479557
aoi_79,2.2423729,41.4481005
aoi_80,2.2512689,41.4520207
aoi_80,2.2528782,41.450734
aoi_80,2.2536293,41.4512326
aoi_80,2.2519341,41.452471
aoi_80,2.2512689,41.4520207
aoi_81,2.2462693,41.4534842
aoi_81,2.2456041,41.4530982
aoi_81,2.2457328,41.4529856
aoi_81,2.2453895,41.4528087
aoi_81,2.2455612,41.4525675
aoi_81,2.245411,41.452471
aoi_81,2.2457328,41.4523102
aoi_81,2.2454324,41.4521011
aoi_81,2.2454539,41.4519563
aoi_81,2.2456255,41.451892
aoi_81,2.2457972,41.4517473
aoi_81,2.2460118,41.4517955
aoi_81,2.2462264,41.4517151
aoi_81,2.2464195,41.4518438
aoi_81,2.2466555,41.4517473
aoi_81,2.2468057,41.4519563
aoi_81,2.2472134,41.4523102
aoi_81,2.2467843,41.4526961
aoi_81,2.2469345,41.4528248
aoi_81,2.2467628,41.453066
aoi_81,2.2462693,41.4534842
aoi_82,2.2493592,41.4526101
aoi_82,2.2486082,41.4515647
aoi_82,2.2480503,41.4511787
aoi_82,2.2477069,41.450841
aoi_82,2.2475353,41.4507123
aoi_82,2.246913,41.4512109
aoi_82,2.2463122,41.4508088
aoi_82,2.2466126,41.4502459
aoi_82,2.2458401,41.4498277
aoi_82,2.2455612,41.4496347
aoi_82,2.245926,41.4489753
aoi_82,2.2465268,41.4492005
aoi_82,2.2467628,41.448911
aoi_82,2.2462264,41.4486215
aoi_82,2.2466984,41.4481872
aoi_82,2.2466341,41.4480586
aoi_82,2.2467628,41.447946
aoi_82,2.2464195,41.4477208
aoi_82,2.2467413,41.4472865
aoi_82,2.2472778,41.4476082
aoi_82,2.248458,41.4482998
aoi_82,2.2486511,41.4478977
aoi_82,2.2480503,41.4474956
aoi_82,2.248458,41.4469166
aoi_82,2.2492948,41.4474474
aoi_82,2.2496381,41.4471096
aoi_82,2.2487369,41.4465628
aoi_82,2.2493163,41.446032
aoi_82,2.2506681,41.4469166
aoi_82,2.252256,41.4482998
aoi_82,2.2518483,41.448525
aoi_82,2.2515479,41.448525
aoi_82,2.2507968,41.4479621
aoi_82,2.2505608,41.4481551
aoi_82,2.2501746,41.4480103
aoi_82,2.2501102,41.4482516
aoi_82,2.2495952,41.4486697
aoi_82,2.2506466,41.4495222
aoi_82,2.2508398,41.4493774
aoi_82,2.2515049,41.4499886
aoi_82,2.2506681,41.4505032
aoi_82,2.2497883,41.4497795
aoi_82,2.2495308,41.4499564
aoi_82,2.2498742,41.4502459
aoi_82,2.2490802,41.4508731
aoi_82,2.2495523,41.4512752
aoi_82,2.2497883,41.4511787
aoi_82,2.2500029,41.4513396
aoi_82,2.2498956,41.4515808
aoi_82,2.2500029,41.4517095
aoi_82,2.2502175,41.4517095
aoi_82,2.2503248,41.4518864
aoi_82,2.2493592,41.4526101
aoi_83,2.2513459,41.4505466
aoi_84,2.2515175,41.4503858
aoi_85,2.2516892,41.4504662
aoi_86,2.2514746,41.4506753
aoi_83,2.2513459,41.4505466
aoi_84,2.213455,41.4111338
aoi_84,2.2126396,41.4106349
aoi_84,2.2128327,41.4104579
aoi_84,2.2130044,41.4105223
aoi_84,2.2137554,41.4099268
aoi_84,2.2145064,41.4101682
aoi_84,2.2143133,41.4103131
aoi_84,2.2146566,41.4106028
aoi_84,2.214206,41.4109568
aoi_84,2.2138627,41.4107959
aoi_84,2.213455,41.4111338
aoi_85,2.2149999,41.4106028
aoi_85,2.2148068,41.4104579
aoi_85,2.219034,41.4114396
aoi_85,2.2191198,41.4112465
aoi_85,2.2194417,41.4113269
aoi_85,2.2194846,41.4114879
aoi_85,2.2193129,41.4116166
aoi_85,2.2149999,41.4106028
aoi_86,2.214442,41.4100096
aoi_86,2.2152789,41.409382
aoi_86,2.214957,41.4090762
aoi_86,2.2151716,41.4088509
